tid;relationship;related_tid;targrel_id
105733;SUPERSET OF;100045;42112
105733;SUPERSET OF;19669;42113
105733;SUPERSET OF;19601;42114
105733;SUPERSET OF;19657;42115
105733;EQUIVALENT TO;105685;42117
105733;SUPERSET OF;19610;42118
107892;OVERLAPS WITH;105111;42119
107892;SUPERSET OF;12955;42120
107892;SUPERSET OF;11694;42121
107900;SUPERSET OF;101300;42122
107900;OVERLAPS WITH;109746;42123
107906;SUBSET OF;104902;42125
107906;SUPERSET OF;11759;42126
107906;SUPERSET OF;12378;42127
107909;SUPERSET OF;12697;42129
107909;SUPERSET OF;11208;42130
107909;SUPERSET OF;10869;42132
107909;OVERLAPS WITH;105117;42133
107909;OVERLAPS WITH;104940;42134
107909;SUPERSET OF;12283;42135
107909;OVERLAPS WITH;107910;42136
107909;SUBSET OF;104681;42137
107917;SUPERSET OF;10849;42138
107917;OVERLAPS WITH;108404;42139
107917;OVERLAPS WITH;107918;42140
107917;OVERLAPS WITH;108405;42141
107917;SUPERSET OF;10919;42142
107917;SUBSET OF;105757;42143
107924;SUPERSET OF;104593;42144
107924;SUPERSET OF;103144;42145
107929;SUPERSET OF;11081;42146
107929;SUPERSET OF;12983;42147
107929;SUBSET OF;104697;42148
107940;SUPERSET OF;104247;42149
107940;SUPERSET OF;107599;42150
12807;SUBSET OF;104694;42152
12807;SUBSET OF;104722;42153
11775;SUBSET OF;107894;42154
11775;SUBSET OF;104299;42155
11775;SUBSET OF;104961;42156
11775;SUBSET OF;104708;42157
11775;SUBSET OF;107897;42158
11780;SUBSET OF;104873;42159
20127;SUBSET OF;109696;42160
101340;SUBSET OF;105738;42162
126;SUBSET OF;104725;42163
108353;SUBSET OF;105732;42164
10868;SUBSET OF;104745;42165
11149;SUBSET OF;104981;42166
11130;SUBSET OF;109700;42167
11921;SUBSET OF;107932;42168
11921;SUBSET OF;104824;42169
11921;SUBSET OF;104302;42170
105739;SUPERSET OF;11579;42171
105739;SUPERSET OF;11578;42172
105739;SUBSET OF;104823;42173
105739;SUPERSET OF;41;42174
105765;SUPERSET OF;275;42175
105765;OVERLAPS WITH;105089;42178
105765;SUBSET OF;105766;42180
105765;SUPERSET OF;277;42181
105765;OVERLAPS WITH;105767;42182
105765;SUPERSET OF;266;42183
104302;SUPERSET OF;12865;42185
104302;SUPERSET OF;104848;42186
104302;SUBSET OF;104824;42187
104302;SUPERSET OF;11921;42188
104302;SUPERSET OF;104821;42189
104302;SUPERSET OF;12102;42191
104302;SUPERSET OF;12103;42192
104302;SUPERSET OF;104835;42193
104302;SUPERSET OF;107932;42194
104302;SUPERSET OF;17142;42195
104302;SUPERSET OF;100000;42196
104757;SUPERSET OF;104291;42197
104757;OVERLAPS WITH;105121;42198
104757;OVERLAPS WITH;105038;42199
104757;OVERLAPS WITH;105059;42200
104757;SUPERSET OF;74;42201
104757;OVERLAPS WITH;104921;42202
104757;SUPERSET OF;221;42203
104757;OVERLAPS WITH;104712;42204
104757;OVERLAPS WITH;105087;42205
104757;SUBSET OF;104688;42207
104757;OVERLAPS WITH;104702;42208
104757;OVERLAPS WITH;104774;42209
104757;OVERLAPS WITH;104703;42210
104757;OVERLAPS WITH;104704;42211
104757;OVERLAPS WITH;104905;42212
104757;OVERLAPS WITH;104904;42213
109545;SUPERSET OF;101057;42223
109545;SUPERSET OF;100933;42224
109545;SUPERSET OF;11663;42225
108118;SUPERSET OF;102439;42230
108120;OVERLAPS WITH;107886;42235
108133;SUPERSET OF;10275;42236
108133;SUPERSET OF;10010;42237
105683;SUPERSET OF;18;42239
105683;SUPERSET OF;105684;42240
105683;SUPERSET OF;212;42241
105683;SUPERSET OF;46;42244
105684;EQUIVALENT TO;46;42246
105684;SUBSET OF;105683;42247
109554;SUPERSET OF;100787;42252
109554;SUPERSET OF;105207;42253
106715;EQUIVALENT TO;106714;42258
109705;SUPERSET OF;12594;42262
109705;SUPERSET OF;11113;42263
105671;OVERLAPS WITH;104984;42284
105671;OVERLAPS WITH;107904;42285
105671;OVERLAPS WITH;105040;42286
105671;SUBSET OF;104842;42287
105671;SUPERSET OF;104807;42288
105671;SUPERSET OF;104754;42289
105671;SUPERSET OF;130;42290
105671;OVERLAPS WITH;104994;42291
105671;SUPERSET OF;72;42292
105671;SUPERSET OF;104876;42293
105671;SUPERSET OF;90;42294
105607;SUBSET OF;105708;42300
105707;SUPERSET OF;100101;42301
105707;SUPERSET OF;100100;42302
105707;SUBSET OF;105734;42303
105707;SUPERSET OF;4;42304
